input_name,species,lat,lon,year,country
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,4.470683,-74.122368,2022.0,Colombia
Chlorophytum comosum,Chlorophytum comosum,51.141582,9.497344,2022.0,Germany
Chlorophytum comosum,Chlorophytum comosum,56.63115,12.94773,2022.0,Sweden
Chlorophytum comosum,Chlorophytum comosum,56.63001,12.94892,2022.0,Sweden
Chlorophytum comosum,Chlorophytum comosum,-36.407489,174.826103,2022.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,39.065036,-28.007397,2022.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,39.051558,-28.028425,2022.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,-37.809664,145.351667,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,57.99583,15.68529,2022.0,Sweden
Chlorophytum comosum,Chlorophytum comosum,-29.805714,30.656603,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,58.5164,15.03623,2022.0,Sweden
Chlorophytum comosum,Chlorophytum comosum,-1.289215,36.784565,2022.0,Kenya
Chlorophytum comosum,Chlorophytum comosum,-25.756167,28.231116,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,58.49581,15.03238,2022.0,Sweden
Chlorophytum comosum,Chlorophytum comosum,-36.443072,150.07242,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-23.680972,-54.574356,2022.0,Brazil
Chlorophytum comosum,Chlorophytum comosum,37.834137,-25.155747,2022.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,-30.373975,30.698918,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-29.846047,30.920788,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.985918,22.607246,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.947555,22.431982,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.971923,22.601785,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.971408,22.601237,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-29.507542,31.21037,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-29.77658,30.83578,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.875988,151.010132,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.80045,23.18187,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-30.282818,30.748587,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.986244,22.607278,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-34.056964,22.9954,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.943007,22.428787,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-29.573002,30.350937,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.867164,151.011536,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,19.699813,-155.062605,2022.0,United States of America
Chlorophytum comosum,Chlorophytum comosum,-33.837211,151.255675,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.875618,151.010257,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.819663,151.144178,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.857557,151.201767,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.971416,22.601305,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-41.22809,174.895952,2022.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,39.087639,-28.052939,2022.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,39.043103,-27.993003,2022.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,-29.628023,30.987017,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-23.81635,29.980049,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-29.628023,30.987017,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.84692,151.244475,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.378428,25.720151,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,39.035544,-27.981344,2022.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,-32.781603,152.083545,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-23.882644,29.996159,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,36.999863,-122.048889,2022.0,United States of America
Chlorophytum comosum,Chlorophytum comosum,-34.95744,138.57167,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.735731,151.165894,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-38.365401,144.868663,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-36.253384,150.14285,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.968554,23.564571,2022.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.760769,150.964032,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.764728,150.629009,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,48.9207,10.269532,2022.0,Germany
Chlorophytum comosum,Chlorophytum comosum,-33.589713,151.283446,2022.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-38.259741,145.157061,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-36.824188,174.433861,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-33.970191,22.085794,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.980747,22.606055,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-36.797353,174.778972,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-33.777324,151.140854,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,1.485792,103.387859,2021.0,Malaysia
Chlorophytum comosum,Chlorophytum comosum,-43.533318,172.629824,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-40.73991,172.690759,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-33.865033,151.012056,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.903537,22.943342,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,51.21691,4.39811,2021.0,Belgium
Chlorophytum comosum,Chlorophytum comosum,-33.974885,23.523005,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-30.749934,152.999131,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-37.940164,145.347844,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.755604,151.227966,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.285628,150.948043,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-36.229568,150.141771,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.950675,151.041061,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-38.278965,144.367259,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,13.821271,108.283888,2021.0,Viet Nam
Chlorophytum comosum,Chlorophytum comosum,-33.846862,151.244541,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.340419,151.419035,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.836202,150.900038,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-30.203154,30.782378,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-37.617826,175.876162,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-36.229951,150.141485,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.7,150.3,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-36.922734,174.753073,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-36.351863,174.718558,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-36.27493,174.790974,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-34.777551,150.754978,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-31.47239,152.898914,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.700903,151.088781,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-38.197494,145.229814,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-25.906933,28.180625,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.983895,20.827847,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,28.040981,-80.691269,2021.0,United States of America
Chlorophytum comosum,Chlorophytum comosum,-33.965884,23.179076,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.983761,20.829311,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.983761,20.829311,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-36.22543,150.123693,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-43.635465,172.486254,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-36.881169,174.80265,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-33.874878,25.118125,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-35.221578,174.229201,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-37.795234,145.111946,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.965332,22.61424,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,1.559357,103.638575,2021.0,Malaysia
Chlorophytum comosum,Chlorophytum comosum,-33.775366,151.161729,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.621293,151.316698,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.425902,150.980937,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-41.320519,174.802957,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-33.763964,151.19991,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.960041,22.482998,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-34.06263,23.050336,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-34.080863,23.063408,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-36.804317,174.702842,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-33.995494,22.549836,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.979024,22.859376,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.865056,151.011994,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.049805,22.236088,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-31.245362,30.045706,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.780366,151.091487,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.988513,151.231629,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.781637,151.022168,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.782117,150.992437,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.792511,151.03411,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.780991,151.009156,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.758836,151.010253,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,19.26,-99.06,2021.0,Mexico
Chlorophytum comosum,Chlorophytum comosum,19.17,-99.0,2021.0,Mexico
Chlorophytum comosum,Chlorophytum comosum,22.273468,114.194567,2021.0,Hong Kong
Chlorophytum comosum,Chlorophytum comosum,22.273374,114.194422,2021.0,Hong Kong
Chlorophytum comosum,Chlorophytum comosum,22.273204,114.194245,2021.0,Hong Kong
Chlorophytum comosum,Chlorophytum comosum,3.874722,73.459333,2021.0,Maldives
Chlorophytum comosum,Chlorophytum comosum,-33.837538,151.255525,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.875494,173.387883,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-33.710089,151.090229,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.721952,151.132012,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,39.079644,-28.004044,2021.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,-33.762729,151.151836,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.068507,151.148942,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-37.949317,145.330721,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-26.063913,27.878434,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-36.229714,150.141281,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-36.71273,174.730775,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-33.412941,151.451035,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.857057,150.669463,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.729003,151.222585,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.729003,151.222585,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,54.32336,9.623819,2021.0,Germany
Chlorophytum comosum,Chlorophytum comosum,53.640903,10.874772,2021.0,Germany
Chlorophytum comosum,Chlorophytum comosum,-34.351003,150.898701,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,29.480286,-82.300881,2021.0,United States of America
Chlorophytum comosum,Chlorophytum comosum,-37.678964,176.13738,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-41.284454,174.770576,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-2.486782,29.152385,2021.0,Rwanda
Chlorophytum comosum,Chlorophytum comosum,-33.865833,151.138611,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.721697,151.171158,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.711844,151.125361,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.711889,151.125388,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,19.19,-99.0,2021.0,Mexico
Chlorophytum comosum,Chlorophytum comosum,-37.81826,145.403673,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,48.9207,10.269532,2021.0,Germany
Chlorophytum comosum,Chlorophytum comosum,-25.911622,28.17678,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,58.51659,15.03603,2021.0,Sweden
Chlorophytum comosum,Chlorophytum comosum,58.51659,15.03608,2021.0,Sweden
Chlorophytum comosum,Chlorophytum comosum,58.51655,15.03599,2021.0,Sweden
Chlorophytum comosum,Chlorophytum comosum,38.640755,-27.965924,2021.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,-33.767006,151.162485,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.767384,151.162577,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.730065,150.64086,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-37.940212,145.291117,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,38.79126,-9.388664,2021.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,-36.792831,174.711228,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-38.15787,145.145752,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-37.068262,149.900545,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.735773,151.084594,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.865178,151.013078,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-30.246788,30.752445,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.865097,151.012025,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.867181,151.011611,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-29.835613,30.892734,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-29.628189,30.986696,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,41.095987,-8.489968,2021.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,-34.068906,23.069223,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,58.51649,15.03605,2021.0,Sweden
Chlorophytum comosum,Chlorophytum comosum,-33.956472,151.040358,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.735199,151.074295,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,37.903105,-122.554733,2021.0,United States of America
Chlorophytum comosum,Chlorophytum comosum,-26.103683,27.835285,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,36.607188,-79.830475,2021.0,United States of America
Chlorophytum comosum,Chlorophytum comosum,32.048282,-81.056999,2021.0,United States of America
Chlorophytum comosum,Chlorophytum comosum,-25.90982,28.172512,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-29.630732,30.991756,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,37.000003,-122.048455,2021.0,United States of America
Chlorophytum comosum,Chlorophytum comosum,-35.370583,150.471014,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,38.681472,-9.332538,2021.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,-39.064662,174.063066,2021.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-33.750301,151.154007,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.736662,151.221913,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-32.989006,151.600021,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.012575,151.667323,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,37.74419,-25.592943,2021.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,-33.206063,151.432547,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,19.21,-98.97,2021.0,Mexico
Chlorophytum comosum,Chlorophytum comosum,19.2,-99.05,2021.0,Mexico
Chlorophytum comosum,Chlorophytum comosum,22.275573,114.179474,2021.0,Hong Kong
Chlorophytum comosum,Chlorophytum comosum,-38.39463,144.20138,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.91524,150.598992,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-37.709028,145.005717,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-27.984089,153.147854,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-32.603198,26.942232,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.772118,151.076355,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.983123,151.075502,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.040135,151.103698,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.886788,151.257995,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.026158,22.221658,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-34.50315,150.88298,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-25.912072,28.178508,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-25.91207,28.17852,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-25.90978,28.17242,2021.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-36.311062,150.072783,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.55017,150.67599,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.69946,151.021484,2021.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.98607,22.606959,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.80995,151.12712,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.841459,151.200047,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-29.47,29.879167,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.611516,151.13989,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-23.814122,30.02922,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,0.336,32.5644,2020.0,Uganda
Chlorophytum comosum,Chlorophytum comosum,0.336,32.5644,2020.0,Uganda
Chlorophytum comosum,Chlorophytum comosum,-33.904543,151.038029,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-37.84317,141.02236,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-38.539017,146.703476,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-37.951155,-57.553293,2020.0,Argentina
Chlorophytum comosum,Chlorophytum comosum,-35.211157,173.972141,2020.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-34.689048,150.276763,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.177779,150.586748,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.77895,151.09348,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.169716,150.574072,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.831564,151.25983,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.168696,150.589853,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.73,151.3,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.73,151.3,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.882033,150.966005,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.79833,151.223737,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.083691,150.835592,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.083691,150.835592,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,37.509093,-122.272273,2020.0,United States of America
Chlorophytum comosum,Chlorophytum comosum,-25.909312,28.172875,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-29.606316,30.346799,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.769375,151.204098,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-29.776683,30.836025,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.953746,22.462627,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.979111,22.841248,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.974808,22.718438,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-41.185857,174.923072,2020.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-34.04494,22.996731,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.965413,22.574028,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-34.066872,23.059278,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-34.040477,22.224911,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-34.071068,23.020926,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-33.953746,22.462627,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-37.921857,145.370352,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.738536,151.083097,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.83546,151.18514,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.750378,151.116877,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.890978,150.960996,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-29.789916,30.805653,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,41.643254,-8.81759,2020.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,-33.114029,151.54536,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.7173,151.113083,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.741082,151.202044,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.975327,22.718974,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-35.724438,174.316405,2020.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-34.06905,150.845636,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.630173,151.064308,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-41.275021,174.76531,2020.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-41.338708,174.768275,2020.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-34.024494,150.869658,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-36.795116,174.72255,2020.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-34.020099,151.105465,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.741153,151.15805,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.705528,150.566483,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.914242,150.721075,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.984677,151.241851,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-39.05901,174.075911,2020.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-33.858547,151.169784,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,26.830209,100.160504,2020.0,China
Chlorophytum comosum,Chlorophytum comosum,38.59887,-27.96019,2020.0,Portugal
Chlorophytum comosum,Chlorophytum comosum,-34.073692,151.05487,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,19.215548,72.817372,2020.0,India
Chlorophytum comosum,Chlorophytum comosum,-33.95189,151.04605,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.992419,151.081723,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.75876,151.10648,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-34.06337,150.996176,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.656269,151.312256,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.617789,151.338147,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-43.575954,172.653617,2020.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,59.34185,16.54677,2020.0,Sweden
Chlorophytum comosum,Chlorophytum comosum,59.34185,16.54678,2020.0,Sweden
Chlorophytum comosum,Chlorophytum comosum,-41.324081,174.767197,2020.0,New Zealand
Chlorophytum comosum,Chlorophytum comosum,-33.746814,151.0394,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.80616,151.283451,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-33.77225,151.101367,2020.0,Australia
Chlorophytum comosum,Chlorophytum comosum,-28.894147,31.453888,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-25.905775,28.175703,2020.0,South Africa
Chlorophytum comosum,Chlorophytum comosum,-37.84301,141.02229,2020.0,Australia
